frame,num_particles,solver_iters,max_neighbors,sort_every_n,sim_ms_gpu,clear,points_speed,present,gpu_0,render_ms,frame_ms,fps,profile
840,1.024e+06,2,64,1,-1,0.1846,0.0006,0.2603,0.004096,12.3886,13.8379,72.2653,""
841,1.024e+06,2,64,1,-1,0.2042,0.0006,0.2341,0.003904,12.4964,13.7593,72.6781,""
842,1.024e+06,2,64,1,-1,0.1992,0.0006,0.2444,0.003072,12.3737,13.7103,72.9379,""
843,1.024e+06,2,64,1,-1,0.151,0.0006,0.195,0.004,12.7782,13.8518,72.1928,""
844,1.024e+06,2,64,1,-1,0.1852,0.0005,0.2458,0.003936,12.3962,13.7244,72.8629,""
845,1.024e+06,2,64,1,-1,0.1808,0.0006,0.2462,0.003072,12.3782,13.7292,72.8375,""
846,1.024e+06,2,64,1,-1,0.2054,0.0011,0.2631,0.003072,12.0013,13.7237,72.8666,""
847,1.024e+06,2,64,1,-1,0.1559,0.0005,0.1918,0.004,12.3874,13.714,72.9182,""
848,1.024e+06,2,64,1,-1,0.1772,0.0006,0.1863,0.003072,12.4816,13.6724,73.14,""
849,1.024e+06,2,64,1,-1,0.2106,0.0007,0.2613,0.003072,11.9074,13.8497,72.2037,""
850,1.024e+06,2,64,1,-1,0.174,0.0006,0.2329,0.003072,12.1713,13.5627,73.7316,""
851,1.024e+06,2,64,1,-1,0.1928,0.0006,0.2456,0.003072,12.0432,13.6257,73.3907,""
852,1.024e+06,2,64,1,-1,0.1792,0.0006,0.2475,0.004096,12.3517,13.5446,73.8302,""
853,1.024e+06,2,64,1,-1,0.1489,0.0005,0.1708,0.003072,12.3492,13.5533,73.7828,""
854,1.024e+06,2,64,1,-1,0.1925,0.0006,0.2562,0.003072,12.4665,13.5151,73.9913,""
855,1.024e+06,2,64,1,-1,0.1656,0.0006,0.195,0.003072,13.5805,14.5675,68.646,""
856,1.024e+06,2,64,1,-1,0.1976,0.0007,0.2692,0.003072,13.0882,14.133,70.7564,""
857,1.024e+06,2,64,1,-1,0.1701,0.0005,0.2268,0.003072,12.9452,14.1322,70.7604,""
858,1.024e+06,2,64,1,-1,0.165,0.0005,0.1765,0.002048,13.0802,14.1679,70.5821,""
859,1.024e+06,2,64,1,-1,0.1717,0.0005,0.2175,0.004096,12.6326,14.0401,71.2246,""
860,1.024e+06,2,64,1,-1,0.1849,0.0005,0.1996,0.003072,12.2797,14.086,70.9925,""
861,1.024e+06,2,64,1,-1,0.1533,0.0006,0.167,0.004032,12.9742,14.046,71.1946,""
862,1.024e+06,2,64,1,-1,0.2061,0.0007,0.251,0.003072,12.5321,14.284,70.0084,""
863,1.024e+06,2,64,1,-1,0.2705,0.0009,0.3305,0.004064,12.6403,14.2424,70.2129,""
864,1.024e+06,2,64,1,-1,0.2072,0.0006,0.2725,0.003072,12.4013,14.3374,69.7477,""
865,1.024e+06,2,64,1,-1,0.1926,0.0008,0.2197,0.003072,13.0197,14.1019,70.9124,""
866,1.024e+06,2,64,1,-1,0.1773,0.0006,0.2192,0.003072,12.8661,14.0054,71.401,""
867,1.024e+06,2,64,1,-1,0.1771,0.0007,0.1842,0.003008,12.9669,14.0804,71.0207,""
868,1.024e+06,2,64,1,-1,0.1812,0.0007,0.2356,0.004096,12.7164,13.9885,71.4873,""
869,1.024e+06,2,64,1,-1,0.257,0.0011,0.2783,0.003072,12.475,14.0669,71.0889,""
870,1.024e+06,2,64,1,-1,0.1832,0.0007,0.2322,0.003072,12.7559,13.979,71.5359,""
871,1.024e+06,2,64,1,-1,0.2284,0.0006,0.2767,0.002048,12.3584,14.1924,70.4602,""
872,1.024e+06,2,64,1,-1,0.1681,0.0005,0.2288,0.003072,12.399,14.0324,71.2636,""
873,1.024e+06,2,64,1,-1,0.1977,0.0007,0.2135,0.002944,12.8001,14.0511,71.1688,""
874,1.024e+06,2,64,1,-1,0.2164,0.0005,0.3056,0.003072,12.1977,13.9458,71.7062,""
875,1.024e+06,2,64,1,-1,0.1583,0.0008,0.2586,0.002048,13.1047,13.962,71.623,""
876,1.024e+06,2,64,1,-1,0.1436,0.0006,0.1695,0.002048,13.2796,14.0416,71.217,""
877,1.024e+06,2,64,1,-1,0.2436,0.0006,0.3195,0.004096,13.6094,14.8837,67.1876,""
878,1.024e+06,2,64,1,-1,0.1796,0.0005,0.2262,0.003904,12.7772,13.9039,71.9223,""
879,1.024e+06,2,64,1,-1,0.2005,0.0006,0.2897,0.003072,12.9861,14.2132,70.3571,""
880,1.024e+06,2,64,1,-1,0.2239,0.0007,0.3136,0.003072,12.7432,14.026,71.2962,""
881,1.024e+06,2,64,1,-1,0.1464,0.0005,0.1711,0.003904,13.0516,14.2306,70.2711,""
882,1.024e+06,2,64,1,-1,0.2009,0.0006,0.3187,0.004096,12.8545,13.8977,71.9544,""
883,1.024e+06,2,64,1,-1,0.1842,0.0006,0.2309,0.002048,12.858,14.1421,70.7109,""
884,1.024e+06,2,64,1,-1,0.1468,0.0006,0.1706,0.004096,12.8672,13.9395,71.7386,""
885,1.024e+06,2,64,1,-1,0.1503,0.0006,0.1651,0.003072,12.8553,14.2332,70.2583,""
886,1.024e+06,2,64,1,-1,0.1661,0.0006,0.2304,0.004096,12.8734,13.9088,71.8969,""
887,1.024e+06,2,64,1,-1,0.2014,0.0006,0.2465,0.003072,12.8748,14.2313,70.2676,""
888,1.024e+06,2,64,1,-1,0.1388,0.0004,0.1806,0.004096,12.6577,13.9358,71.7576,""
889,1.024e+06,2,64,1,-1,0.1663,0.0005,0.2396,0.004096,12.8629,14.2025,70.4101,""
890,1.024e+06,2,64,1,-1,0.1639,0.0005,0.2313,0.003072,12.8457,13.9094,71.8938,""
891,1.024e+06,2,64,1,-1,0.1804,0.0006,0.2092,0.003072,12.9478,14.1887,70.4786,""
892,1.024e+06,2,64,1,-1,0.1688,0.0006,0.2298,0.003072,12.8794,13.9328,71.7731,""
893,1.024e+06,2,64,1,-1,0.2028,0.0006,0.2337,0.004096,12.2855,14.2858,69.9996,""
894,1.024e+06,2,64,1,-1,0.235,0.0007,0.2904,0.002048,12.2613,14.2385,70.2321,""
895,1.024e+06,2,64,1,-1,0.1777,0.0006,0.2161,0.003072,12.5658,14.0214,71.3196,""
896,1.024e+06,2,64,1,-1,0.2135,0.0006,0.2613,0.003072,11.8774,14.396,69.4637,""
897,1.024e+06,2,64,1,-1,0.2197,0.0008,0.2591,0.004096,12.397,13.95,71.6846,""
898,1.024e+06,2,64,1,-1,0.1696,0.0006,0.228,0.002048,12.767,13.9184,71.8473,""
899,1.024e+06,2,64,1,-1,0.1401,0.0004,0.1671,0.003072,12.838,14.0251,71.3007,""
900,1.024e+06,2,64,1,-1,0.2269,0.0007,0.2526,0.004096,12.9225,14.5715,68.6271,""
901,1.024e+06,2,64,1,-1,0.1467,0.0006,0.1676,0.003072,13.1182,13.944,71.7154,""
902,1.024e+06,2,64,1,-1,0.1506,0.0005,0.1704,0.003072,13.0318,14.2926,69.9663,""
903,1.024e+06,2,64,1,-1,0.1739,0.0005,0.2099,0.003072,12.6719,14.1099,70.8722,""
904,1.024e+06,2,64,1,-1,0.1687,0.0005,0.1659,0.003072,13.2836,14.2067,70.3893,""
905,1.024e+06,2,64,1,-1,0.1337,0.0005,0.1569,0.004096,13.018,13.9641,71.6122,""
906,1.024e+06,2,64,1,-1,0.216,0.0007,0.2706,0.004096,12.6629,14.1961,70.4419,""
907,1.024e+06,2,64,1,-1,0.1688,0.0008,0.2284,0.004096,12.8974,14.0589,71.1293,""
908,1.024e+06,2,64,1,-1,0.1461,0.0005,0.1734,0.004096,13.2055,14.1153,70.8451,""
909,1.024e+06,2,64,1,-1,0.1621,0.0008,0.2006,0.003072,12.7837,13.9859,71.5006,""
910,1.024e+06,2,64,1,-1,0.1394,0.0006,0.1875,0.003072,12.3862,13.2667,75.3767,""
911,1.024e+06,2,64,1,-1,0.1656,0.0007,0.2153,0.003072,12.1958,13.38,74.7384,""
912,1.024e+06,2,64,1,-1,0.1709,0.0005,0.2113,0.004096,12.1442,13.4361,74.4264,""
913,1.024e+06,2,64,1,-1,0.1738,0.0006,0.2071,0.003072,12.1655,13.4257,74.484,""
914,1.024e+06,2,64,1,-1,0.1701,0.0006,0.2414,0.004096,12.6946,13.9504,71.6825,""
915,1.024e+06,2,64,1,-1,0.1597,0.0005,0.2302,0.003072,12.2101,13.3618,74.8402,""
916,1.024e+06,2,64,1,-1,0.1393,0.0005,0.1686,0.003072,12.3613,13.3179,75.0869,""
917,1.024e+06,2,64,1,-1,0.1679,0.0006,0.2338,0.004096,12.0574,13.2628,75.3989,""
918,1.024e+06,2,64,1,-1,0.1671,0.0003,0.2181,0.004096,12.0257,13.2747,75.3313,""
919,1.024e+06,2,64,1,-1,0.1855,0.0007,0.2231,0.004096,12.175,13.314,75.1089,""
920,1.024e+06,2,64,1,-1,0.1995,0.0005,0.2466,0.003072,12.2068,13.3255,75.0441,""
921,1.024e+06,2,64,1,-1,0.1657,0.0006,0.2365,0.003072,12.4379,13.3151,75.1027,""
922,1.024e+06,2,64,1,-1,0.1375,0.0005,0.1685,0.003072,12.4228,13.3893,74.6865,""
923,1.024e+06,2,64,1,-1,0.2029,0.0007,0.2347,0.003072,12.3513,13.4425,74.3909,""
924,1.024e+06,2,64,1,-1,0.1744,0.0006,0.2246,0.004,12.389,13.6315,73.3595,""
925,1.024e+06,2,64,1,-1,0.1805,0.0006,0.213,0.003872,12.3442,13.4714,74.2313,""
926,1.024e+06,2,64,1,-1,0.1744,0.0006,0.2002,0.003072,12.2438,13.441,74.3992,""
927,1.024e+06,2,64,1,-1,0.1411,0.0006,0.1639,0.004096,12.1784,13.43,74.4602,""
928,1.024e+06,2,64,1,-1,0.1374,0.0005,0.1892,0.003072,12.8959,13.999,71.4337,""
929,1.024e+06,2,64,1,-1,0.1868,0.0006,0.2283,0.003072,11.6063,13.4821,74.1724,""
930,1.024e+06,2,64,1,-1,0.1383,0.0005,0.1708,0.003968,12.3221,13.4726,74.2247,""
931,1.024e+06,2,64,1,-1,0.1452,0.0006,0.1842,0.003072,12.315,13.4108,74.5668,""
932,1.024e+06,2,64,1,-1,0.1434,0.0006,0.1769,0.004032,12.5155,13.5259,73.9322,""
933,1.024e+06,2,64,1,-1,0.2054,0.0008,0.2792,0.004096,11.7809,13.5157,73.988,""
934,1.024e+06,2,64,1,-1,0.1477,0.0006,0.2054,0.003072,12.4734,13.4845,74.1592,""
935,1.024e+06,2,64,1,-1,0.1676,0.0006,0.2273,0.004096,12.6668,13.7736,72.6027,""
936,1.024e+06,2,64,1,-1,0.2041,0.0007,0.2744,0.004096,12.1876,13.5086,74.0269,""
937,1.024e+06,2,64,1,-1,0.1608,0.0005,0.2416,0.003072,12.0443,13.4538,74.3284,""
938,1.024e+06,2,64,1,-1,0.1752,0.0006,0.2425,0.003072,12.1174,13.531,73.9044,""
939,1.024e+06,2,64,1,-1,0.2291,0.0008,0.2948,0.004096,11.8811,13.6794,73.1026,""
940,1.024e+06,2,64,1,-1,0.1393,0.0006,0.1859,0.003072,12.5446,13.5424,73.8422,""
941,1.024e+06,2,64,1,-1,0.1877,0.0006,0.2457,0.004032,11.7598,13.5013,74.0669,""
942,1.024e+06,2,64,1,-1,0.1643,0.0004,0.2366,0.004096,12.073,13.5703,73.6903,""
943,1.024e+06,2,64,1,-1,0.1928,0.0006,0.2679,0.003072,12.2609,13.7346,72.8088,""
944,1.024e+06,2,64,1,-1,0.1456,0.0006,0.1752,0.003936,12.5489,13.5528,73.7855,""
945,1.024e+06,2,64,1,-1,0.2117,0.0016,0.2808,0.004096,12.6115,13.6175,73.4349,""
946,1.024e+06,2,64,1,-1,0.1785,0.0006,0.2878,0.003072,12.1742,13.6231,73.4047,""
947,1.024e+06,2,64,1,-1,0.1823,0.0005,0.236,0.004064,12.5265,13.6231,73.4047,""
948,1.024e+06,2,64,1,-1,0.1791,0.0006,0.2332,0.003072,12.6415,13.6422,73.302,""
949,1.024e+06,2,64,1,-1,0.2108,0.0006,0.252,0.003072,12.4497,13.9152,71.8639,""
950,1.024e+06,2,64,1,-1,0.1748,0.0006,0.237,0.003072,12.6798,13.8294,72.3097,""
951,1.024e+06,2,64,1,-1,0.2299,0.0008,0.3547,0.003072,12.1191,13.6847,73.0743,""
952,1.024e+06,2,64,1,-1,0.1636,0.0006,0.2311,0.004096,12.6365,13.7846,72.5447,""
953,1.024e+06,2,64,1,-1,0.2033,0.0006,0.2449,0.004096,12.0053,13.901,71.9373,""
954,1.024e+06,2,64,1,-1,0.1423,0.0005,0.1709,0.004096,12.3491,13.694,73.0247,""
955,1.024e+06,2,64,1,-1,0.1639,0.0006,0.2013,0.004096,12.9097,13.673,73.1368,""
956,1.024e+06,2,64,1,-1,0.1853,0.0008,0.2357,0.003072,12.6191,13.7332,72.8162,""
957,1.024e+06,2,64,1,-1,0.1646,0.0006,0.2237,0.003072,12.5367,13.7158,72.9086,""
958,1.024e+06,2,64,1,-1,0.1375,0.0007,0.1648,0.003072,12.5062,13.6929,73.0305,""
959,1.024e+06,2,64,1,-1,0.1333,0.0005,0.169,0.003072,12.7017,13.76,72.6744,""
960,1.024e+06,2,64,1,-1,0.252,0.0006,0.2696,0.004096,12.0568,13.8075,72.4244,""
961,1.024e+06,2,64,1,-1,0.1708,0.0006,0.224,0.004096,12.7336,13.8403,72.2528,""
962,1.024e+06,2,64,1,-1,0.1468,0.0005,0.2017,0.003072,12.7756,13.9678,71.5932,""
963,1.024e+06,2,64,1,-1,0.1761,0.0005,0.2256,0.004096,12.0948,14.1164,70.8396,""
964,1.024e+06,2,64,1,-1,0.1459,0.0005,0.1667,0.004096,12.3397,13.8733,72.0809,""
965,1.024e+06,2,64,1,-1,0.1714,0.0006,0.2396,0.003072,12.4828,13.8888,72.0005,""
966,1.024e+06,2,64,1,-1,0.1663,0.0006,0.2242,0.003072,12.7813,13.8629,72.135,""
967,1.024e+06,2,64,1,-1,0.1699,0.0006,0.2465,0.004096,12.7982,14.2529,70.1612,""
968,1.024e+06,2,64,1,-1,0.1414,0.0005,0.1738,0.004032,12.8475,14.074,71.053,""
969,1.024e+06,2,64,1,-1,0.1605,0.0005,0.2335,0.003072,12.7316,13.8722,72.0866,""
970,1.024e+06,2,64,1,-1,0.1368,0.0005,0.1615,0.004096,12.7515,13.8873,72.0082,""
971,1.024e+06,2,64,1,-1,0.1399,0.0006,0.1753,0.004,13.1827,14.3241,69.8124,""
972,1.024e+06,2,64,1,-1,0.1719,0.0005,0.2333,0.004096,12.3994,13.8483,72.211,""
973,1.024e+06,2,64,1,-1,0.1364,0.0005,0.1721,0.004096,13.1299,14.2811,70.0226,""
974,1.024e+06,2,64,1,-1,0.1722,0.0006,0.2489,0.003072,12.7728,14.1043,70.9004,""
975,1.024e+06,2,64,1,-1,0.1855,0.0005,0.2327,0.003072,12.6112,14.0807,71.0192,""
976,1.024e+06,2,64,1,-1,0.2418,0.0007,0.2726,0.003072,12.323,14.0028,71.4143,""
977,1.024e+06,2,64,1,-1,0.2004,0.0006,0.263,0.003072,12.2578,14.1413,70.7149,""
978,1.024e+06,2,64,1,-1,0.1686,0.0005,0.2296,0.004096,13.0828,14.1056,70.8938,""
979,1.024e+06,2,64,1,-1,0.1381,0.0005,0.19,0.004096,13.4969,14.2618,70.1174,""
980,1.024e+06,2,64,1,-1,0.1426,0.0006,0.1669,0.004096,13.0349,14.0721,71.0626,""
981,1.024e+06,2,64,1,-1,0.1391,0.0005,0.1606,0.003936,13.552,14.8128,67.5092,""
982,1.024e+06,2,64,1,-1,0.1746,0.0006,0.215,0.003072,13.1211,14.5118,68.9094,""
983,1.024e+06,2,64,1,-1,0.1771,0.0006,0.2157,0.003072,12.9157,14.1208,70.8175,""
984,1.024e+06,2,64,1,-1,0.193,0.0008,0.1951,0.004096,12.6708,14.0289,71.2814,""
985,1.024e+06,2,64,1,-1,0.1379,0.0006,0.1764,0.003968,12.701,14.1661,70.5911,""
986,1.024e+06,2,64,1,-1,0.1426,0.0006,0.1692,0.003072,13.1123,14.0995,70.9245,""
987,1.024e+06,2,64,1,-1,0.1689,0.0006,0.234,0.003072,12.8807,14.0907,70.9688,""
988,1.024e+06,2,64,1,-1,0.1525,0.0007,0.1731,0.003072,13.0586,14.1491,70.6759,""
989,1.024e+06,2,64,1,-1,0.1847,0.0006,0.2947,0.004096,12.1242,14.3175,69.8446,""
990,1.024e+06,2,64,1,-1,0.2124,0.0007,0.2605,0.004096,12.6373,14.2957,69.9511,""
991,1.024e+06,2,64,1,-1,0.1716,0.0006,0.2363,0.004032,12.9482,14.3199,69.8329,""
992,1.024e+06,2,64,1,-1,0.1761,0.0006,0.2395,0.003072,12.9332,14.2751,70.052,""
993,1.024e+06,2,64,1,-1,0.1478,0.0007,0.2112,0.004096,12.7228,14.2133,70.3566,""
994,1.024e+06,2,64,1,-1,0.1804,0.0007,0.2332,0.004096,13.0534,14.1102,70.8707,""
995,1.024e+06,2,64,1,-1,0.1343,0.0005,0.1699,0.003072,13.2312,14.5197,68.8719,""
996,1.024e+06,2,64,1,-1,0.1854,0.0006,0.2327,0.004096,13.2217,14.6649,68.19,""
997,1.024e+06,2,64,1,-1,0.1992,0.0007,0.2621,0.004064,13.4423,14.7098,67.9819,""
998,1.024e+06,2,64,1,-1,0.1432,0.0005,0.1697,0.004096,13.2903,14.3824,69.5294,""
999,1.024e+06,2,64,1,-1,0.1739,0.0006,0.2927,0.003072,12.7698,14.2435,70.2075,""
1000,1.024e+06,2,64,1,-1,0.1752,0.0007,0.2752,0.003072,13.675,14.7979,67.5772,""
1001,1.024e+06,2,64,1,-1,0.1661,0.0006,0.2231,0.004096,13.4059,14.5097,68.9194,""
1002,1.024e+06,2,64,1,-1,0.1732,0.0007,0.2478,0.004096,12.9473,14.267,70.0918,""
1003,1.024e+06,2,64,1,-1,0.1614,0.0005,0.1645,0.003072,13.2934,14.3162,69.8509,""
1004,1.024e+06,2,64,1,-1,0.1508,0.0005,0.1827,0.003936,13.4616,14.3588,69.6437,""
1005,1.024e+06,2,64,1,-1,0.1623,0.0007,0.1775,0.004096,13.2194,14.3527,69.6733,""
1006,1.024e+06,2,64,1,-1,0.1676,0.0006,0.2274,0.003968,13.3258,14.4753,69.0832,""
1007,1.024e+06,2,64,1,-1,0.1438,0.0008,0.1796,0.003904,13.4997,14.4705,69.1061,""
1008,1.024e+06,2,64,1,-1,0.2126,0.0007,0.34,0.003072,12.8555,14.3675,69.6015,""
1009,1.024e+06,2,64,1,-1,0.1758,0.0007,0.2253,0.004096,13.3666,14.471,69.1037,""
1010,1.024e+06,2,64,1,-1,0.1391,0.0007,0.2268,0.003968,13.4283,14.483,69.0465,""
1011,1.024e+06,2,64,1,-1,0.136,0.0005,0.1625,0.003072,13.0309,14.3163,69.8505,""
1012,1.024e+06,2,64,1,-1,0.1643,0.0006,0.2365,0.003072,13.8764,14.9268,66.9936,""
1013,1.024e+06,2,64,1,-1,0.1622,0.0005,0.1957,0.003072,13.2338,14.38,69.541,""
1014,1.024e+06,2,64,1,-1,0.1904,0.0006,0.2466,0.004096,13.0124,14.4082,69.4049,""
1015,1.024e+06,2,64,1,-1,0.1367,0.0005,0.1913,0.004,13.4586,14.4096,69.3982,""
1016,1.024e+06,2,64,1,-1,0.1695,0.0006,0.2252,0.003072,13.1532,14.4097,69.3977,""
1017,1.024e+06,2,64,1,-1,0.1964,0.0007,0.2708,0.004096,12.6879,14.4675,69.1204,""
1018,1.024e+06,2,64,1,-1,0.1682,0.0006,0.261,0.004096,13.7608,14.984,66.7379,""
1019,1.024e+06,2,64,1,-1,0.1742,0.0008,0.2345,0.004096,13.2005,14.5548,68.7059,""
1020,1.024e+06,2,64,1,-1,0.175,0.0005,0.2155,0.004096,13.2221,14.4463,69.2219,""
1021,1.024e+06,2,64,1,-1,0.1634,0.0005,0.2291,0.004096,13.5354,14.4215,69.3409,""
1022,1.024e+06,2,64,1,-1,0.1483,0.0005,0.1646,0.003072,13.2497,14.5864,68.557,""
1023,1.024e+06,2,64,1,-1,0.1854,0.0005,0.2427,0.004096,13.2555,14.7156,67.9551,""
1024,1.024e+06,2,64,1,-1,0.2023,0.0006,0.2872,0.003072,13.3613,14.823,67.4627,""
1025,1.024e+06,2,64,1,-1,0.1979,0.0006,0.2738,0.003072,13.0927,14.8613,67.2889,""
1026,1.024e+06,2,64,1,-1,0.1723,0.0006,0.2258,0.004096,12.8925,14.477,69.0751,""
1027,1.024e+06,2,64,1,-1,0.2124,0.0007,0.2445,0.003936,12.9476,14.4931,68.9984,""
1028,1.024e+06,2,64,1,-1,0.1681,0.0006,0.2001,0.003072,13.2801,14.9698,66.8012,""
1029,1.024e+06,2,64,1,-1,0.1814,0.0007,0.213,0.003072,13.4009,14.4675,69.1204,""
1030,1.024e+06,2,64,1,-1,0.2097,0.0007,0.3069,0.003072,13.3788,14.6973,68.0397,""
1031,1.024e+06,2,64,1,-1,0.1926,0.0006,0.2624,0.003072,13.4404,14.7167,67.95,""
1032,1.024e+06,2,64,1,-1,0.1798,0.0006,0.2195,0.004,13.6508,14.8837,67.1876,""
1033,1.024e+06,2,64,1,-1,0.1839,0.0006,0.2916,0.003072,13.3886,14.5429,68.7621,""
1034,1.024e+06,2,64,1,-1,0.1541,0.0005,0.1953,0.003072,14.0204,14.832,67.4218,""
1035,1.024e+06,2,64,1,-1,0.2073,0.0006,0.2444,0.003072,13.4032,14.6009,68.4889,""
1036,1.024e+06,2,64,1,-1,0.1929,0.0006,0.2387,0.003072,13.3577,14.6543,68.2394,""
1037,1.024e+06,2,64,1,-1,0.226,0.0007,0.2617,0.004064,13.0585,14.9184,67.0313,""
1038,1.024e+06,2,64,1,-1,0.207,0.0006,0.269,0.003904,12.8371,14.7555,67.7713,""
1039,1.024e+06,2,64,1,-1,0.1927,0.0006,0.2436,0.004096,13.5448,14.6203,68.398,""
1040,1.024e+06,2,64,1,-1,0.1769,0.0005,0.1963,0.003072,13.4546,14.6415,68.299,""
1041,1.024e+06,2,64,1,-1,0.1891,0.0007,0.279,0.003072,13.3157,14.6906,68.0707,""
1042,1.024e+06,2,64,1,-1,0.1883,0.0006,0.2443,0.003072,13.544,14.6584,68.2203,""
1043,1.024e+06,2,64,1,-1,0.2177,0.0007,0.2624,0.003072,12.9074,14.6568,68.2277,""
1044,1.024e+06,2,64,1,-1,0.1874,0.0006,0.2425,0.003904,13.177,14.7496,67.7984,""
1045,1.024e+06,2,64,1,-1,0.1588,0.0005,0.1649,0.003936,13.7642,14.7556,67.7709,""
1046,1.024e+06,2,64,1,-1,0.1492,0.0008,0.1884,0.003936,13.9578,15.0011,66.6618,""
1047,1.024e+06,2,64,1,-1,0.1712,0.0006,0.2257,0.004096,13.3587,14.7274,67.9006,""
1048,1.024e+06,2,64,1,-1,0.1704,0.0006,0.2436,0.003072,13.4003,14.5986,68.4997,""
1049,1.024e+06,2,64,1,-1,0.2265,0.0009,0.2995,0.003072,13.2884,14.7776,67.67,""
1050,1.024e+06,2,64,1,-1,0.1637,0.0006,0.2198,0.004096,13.5601,14.7013,68.0212,""
1051,1.024e+06,2,64,1,-1,0.1401,0.0005,0.1645,0.003072,13.7532,14.9234,67.0089,""
1052,1.024e+06,2,64,1,-1,0.1795,0.0008,0.2509,0.003968,13.552,14.7147,67.9593,""
1053,1.024e+06,2,64,1,-1,0.1699,0.0005,0.2217,0.003072,13.6594,14.7932,67.5986,""
1054,1.024e+06,2,64,1,-1,0.1666,0.0006,0.2361,0.003072,13.8229,15.1013,66.2195,""
1055,1.024e+06,2,64,1,-1,0.1756,0.0005,0.2459,0.003072,13.2253,14.6797,68.1213,""
1056,1.024e+06,2,64,1,-1,0.1699,0.0006,0.2322,0.004096,13.3682,14.6694,68.1691,""
1057,1.024e+06,2,64,1,-1,0.1362,0.0005,0.1574,0.003936,13.5923,14.6981,68.036,""
1058,1.024e+06,2,64,1,-1,0.1385,0.0005,0.1797,0.003072,13.2317,14.6384,68.3135,""
1059,1.024e+06,2,64,1,-1,0.2002,0.0011,0.1905,0.004096,13.5507,14.7208,67.9311,""
1060,1.024e+06,2,64,1,-1,0.1587,0.0005,0.2696,0.004096,13.4313,14.9395,66.9366,""
1061,1.024e+06,2,64,1,-1,0.2016,0.0007,0.2768,0.003072,13.0165,14.9657,66.8195,""
1062,1.024e+06,2,64,1,-1,0.209,0.0006,0.2882,0.003072,13.2398,14.7318,67.8804,""
1063,1.024e+06,2,64,1,-1,0.1979,0.0006,0.2609,0.003072,13.1267,14.8287,67.4368,""
1064,1.024e+06,2,64,1,-1,0.1453,0.0005,0.1653,0.004096,13.618,14.7953,67.589,""
1065,1.024e+06,2,64,1,-1,0.1461,0.0007,0.2135,0.003904,13.9478,14.844,67.3673,""
1066,1.024e+06,2,64,1,-1,0.1946,0.0006,0.2477,0.003072,13.387,14.7392,67.8463,""
1067,1.024e+06,2,64,1,-1,0.2201,0.0006,0.26,0.003072,13.0494,14.9146,67.0484,""
1068,1.024e+06,2,64,1,-1,0.1715,0.0005,0.2296,0.003904,13.5618,14.8678,67.2594,""
1069,1.024e+06,2,64,1,-1,0.1664,0.0005,0.2114,0.004096,13.6229,14.7365,67.8587,""
1070,1.024e+06,2,64,1,-1,0.1321,0.0005,0.191,0.004096,13.4267,14.897,67.1276,""
1071,1.024e+06,2,64,1,-1,0.1452,0.0006,0.2093,0.003072,13.6961,14.8171,67.4896,""
1072,1.024e+06,2,64,1,-1,0.1827,0.0007,0.2398,0.003072,13.5005,14.7093,67.9842,""
1073,1.024e+06,2,64,1,-1,0.1413,0.0005,0.2075,0.003936,13.523,14.7388,67.8481,""
1074,1.024e+06,2,64,1,-1,0.1345,0.0006,0.18,0.003872,13.8003,14.7626,67.7387,""
1075,1.024e+06,2,64,1,-1,0.1938,0.0006,0.2331,0.004096,13.5795,14.7275,67.9002,""
1076,1.024e+06,2,64,1,-1,0.1481,0.0007,0.1786,0.003072,13.5683,14.718,67.944,""
1077,1.024e+06,2,64,1,-1,0.1412,0.0006,0.1665,0.003072,13.9957,14.8759,67.2228,""
1078,1.024e+06,2,64,1,-1,0.222,0.0007,0.2551,0.004096,13.0508,14.7055,68.0018,""
1079,1.024e+06,2,64,1,-1,0.2022,0.0007,0.2617,0.003072,13.03,14.6791,68.1241,""
1080,1.024e+06,2,64,1,-1,0.1885,0.0008,0.2806,0.004096,13.3116,14.6445,68.285,""
1081,1.024e+06,2,64,1,-1,0.1727,0.0006,0.2319,0.003072,13.2342,14.7079,67.9907,""
1082,1.024e+06,2,64,1,-1,0.1554,0.0005,0.1827,0.003072,13.7385,14.7481,67.8053,""
1083,1.024e+06,2,64,1,-1,0.1629,0.0006,0.2532,0.003072,13.3605,14.6884,68.0809,""
1084,1.024e+06,2,64,1,-1,0.1702,0.0006,0.2666,0.003072,13.5667,14.627,68.3667,""
1085,1.024e+06,2,64,1,-1,0.1822,0.0007,0.2125,0.003072,13.5565,14.6671,68.1798,""
1086,1.024e+06,2,64,1,-1,0.1368,0.0005,0.1682,0.004,13.5088,14.7173,67.9472,""
1087,1.024e+06,2,64,1,-1,0.173,0.0005,0.2276,0.003072,13.3755,14.7049,68.0045,""
1088,1.024e+06,2,64,1,-1,0.169,0.0006,0.229,0.004064,13.6474,14.6902,68.0726,""
1089,1.024e+06,2,64,1,-1,0.1318,0.0006,0.1708,0.003072,13.6891,14.6521,68.2496,""
1090,1.024e+06,2,64,1,-1,0.1438,0.0005,0.1818,0.003072,13.1938,14.6915,68.0666,""
1091,1.024e+06,2,64,1,-1,0.1351,0.0005,0.1728,0.003072,13.8368,14.7822,67.6489,""
1092,1.024e+06,2,64,1,-1,0.1648,0.0006,0.2215,0.003968,13.9035,14.976,66.7735,""
