frame,num_particles,solver_iters,max_neighbors,sort_every_n,sim_ms_gpu,clear,points,points_speed,present,gpu_0,render_ms,frame_ms,fps,profile
3953,1.024e+06,1,64,1,-1,0.3651,0.0005,0.0518,0.3464,0.002048,10.4159,11.0516,90.4846,""
3954,1.024e+06,1,64,1,-1,0.3122,0.0004,0.0483,0.2807,0.003072,10.3288,11.0027,90.8868,""
3955,1.024e+06,1,64,1,-1,0.397,0.0006,0.0713,0.3637,0.003072,10.2978,11.028,90.6783,""
3956,1.024e+06,1,64,1,-1,0.3322,0.0004,0.0496,0.3053,0.003072,10.235,11.0056,90.8628,""
3957,1.024e+06,1,64,1,-1,0.3088,0.0005,0.0478,0.3035,0.002048,10.2968,11.0268,90.6881,""
3958,1.024e+06,1,64,1,-1,0.3364,0.0005,0.061,0.3546,0.003072,10.2437,11.0314,90.6503,""
3959,1.024e+06,1,64,1,-1,0.3572,0.0005,0.0654,0.2963,0.002048,10.4787,11.0484,90.5108,""
3960,1.024e+06,1,64,1,-1,0.1528,0.0005,0.0474,0.5995,0.003072,10.3047,11.1595,89.6097,""
3961,1.024e+06,1,64,1,-1,0.3092,0.0004,0.0482,0.2951,0.00304,9.9426,11.0586,90.4274,""
3962,1.024e+06,1,64,1,-1,0.3456,0.0009,0.0717,0.3989,0.002048,10.3119,11.0931,90.1461,""
3963,1.024e+06,1,64,1,-1,0.3342,0.0005,0.0658,0.3919,0.003072,10.3025,11.1303,89.8448,""
3964,1.024e+06,1,64,1,-1,0.3475,0.0005,0.0489,0.2634,0.003072,10.1567,10.9949,90.9513,""
3965,1.024e+06,1,64,1,-1,0.3435,0.0005,0.0656,0.3864,0.002048,10.2791,11.0417,90.5658,""
3966,1.024e+06,1,64,1,-1,0.5,0.0006,0.0569,0.3292,0.002912,10.3229,11.0112,90.8166,""
3967,1.024e+06,1,64,1,-1,0.3148,0.0005,0.0481,0.3083,0.002048,10.2167,11.017,90.7688,""
3968,1.024e+06,1,64,1,-1,0.3255,0.0004,0.0452,0.3092,0.002048,10.5903,11.2478,88.9063,""
3969,1.024e+06,1,64,1,-1,0.3311,0.0004,0.0488,0.3072,0.003072,10.442,11.06,90.4159,""
3970,1.024e+06,1,64,1,-1,0.3358,0.0005,0.0476,0.2877,0.002048,10.4653,11.0946,90.1339,""
3971,1.024e+06,1,64,1,-1,0.3181,0.0006,0.0477,0.2993,0.002048,10.3868,11.058,90.4323,""
3972,1.024e+06,1,64,1,-1,0.3725,0.0005,0.0617,0.3092,0.003072,10.2429,11.0145,90.7894,""
3973,1.024e+06,1,64,1,-1,0.3272,0.0005,0.0471,0.3072,0.002048,10.2584,11.0243,90.7087,""
3974,1.024e+06,1,64,1,-1,0.3646,0.0006,0.0649,0.3641,0.002048,10.389,11.0127,90.8043,""
3975,1.024e+06,1,64,1,-1,0.3366,0.0003,0.0485,0.2774,0.003072,10.3548,11.0343,90.6265,""
3976,1.024e+06,1,64,1,-1,0.3622,0.0005,0.0503,0.3098,0.003072,10.2936,11.0769,90.278,""
3977,1.024e+06,1,64,1,-1,0.3329,0.0004,0.05,0.3091,0.003072,10.3262,11.0714,90.3228,""
3978,1.024e+06,1,64,1,-1,0.3028,0.0004,0.0498,0.2936,0.003072,10.4214,11.0202,90.7425,""
3979,1.024e+06,1,64,1,-1,0.3182,0.0005,0.0485,0.3127,0.003072,10.2755,11.1392,89.7731,""
3980,1.024e+06,1,64,1,-1,0.3619,0.0006,0.0666,0.3317,0.002048,10.1964,11.0229,90.7202,""
3981,1.024e+06,1,64,1,-1,0.2963,0.0005,0.0472,0.3082,0.003072,10.2739,11.0904,90.1681,""
3982,1.024e+06,1,64,1,-1,0.4056,0.0006,0.0888,0.4518,0.003072,10.4193,11.2903,88.5716,""
3983,1.024e+06,1,64,1,-1,0.3194,0.0005,0.0499,0.3417,0.002048,10.2544,11.066,90.3669,""
3984,1.024e+06,1,64,1,-1,0.3034,0.0005,0.0493,0.2905,0.002048,10.4067,11.0642,90.3816,""
3985,1.024e+06,1,64,1,-1,0.2992,0.0005,0.051,0.3349,0.003072,10.2682,11.0759,90.2861,""
3986,1.024e+06,1,64,1,-1,0.3426,0.0006,0.0672,0.3173,0.003072,10.4354,11.1419,89.7513,""
3987,1.024e+06,1,64,1,-1,0.3469,0.0005,0.0654,0.3251,0.002048,10.3356,11.0521,90.4805,""
3988,1.024e+06,1,64,1,-1,0.3557,0.0003,0.0655,0.3844,0.003072,10.2505,11.0428,90.5567,""
3989,1.024e+06,1,64,1,-1,0.3632,0.0005,0.067,0.3482,0.003072,10.3844,11.0961,90.1218,""
3990,1.024e+06,1,64,1,-1,0.3008,0.0005,0.0488,0.2737,0.002048,10.2201,11.0545,90.4609,""
3991,1.024e+06,1,64,1,-1,0.3549,0.0004,0.0765,0.3029,0.003008,10.3353,11.021,90.7359,""
3992,1.024e+06,1,64,1,-1,0.3385,0.0005,0.0473,0.311,0.002048,10.2733,11.106,90.0414,""
3993,1.024e+06,1,64,1,-1,0.3477,0.002,0.0483,0.3141,0.003072,10.3824,11.1332,89.8214,""
3994,1.024e+06,1,64,1,-1,0.3043,0.0004,0.0471,0.2775,0.003072,10.3734,11.0264,90.6914,""
3995,1.024e+06,1,64,1,-1,0.3498,0.0006,0.0679,0.369,0.002048,10.2938,11.1194,89.9329,""
3996,1.024e+06,1,64,1,-1,0.361,0.0005,0.0646,0.2965,0.003072,10.3869,11.0161,90.7762,""
3997,1.024e+06,1,64,1,-1,0.3908,0.0006,0.0663,0.3791,0.003072,10.232,11.0242,90.7095,""
3998,1.024e+06,1,64,1,-1,0.3469,0.0006,0.067,0.3438,0.003072,10.3298,11.0946,90.1339,""
3999,1.024e+06,1,64,1,-1,0.3133,0.0004,0.0479,0.3066,0.003072,10.4051,11.0495,90.5018,""
4000,1.024e+06,1,64,1,-1,0.3323,0.0004,0.047,0.282,0.003072,10.163,11.0268,90.6881,""
4001,1.024e+06,1,64,1,-1,0.329,0.0005,0.0474,0.2931,0.002048,10.2801,11.0778,90.2706,""
4002,1.024e+06,1,64,1,-1,0.3376,0.0007,0.0605,0.3876,0.003072,10.2972,11.0855,90.2079,""
4003,1.024e+06,1,64,1,-1,0.3058,0.0005,0.0544,0.3268,0.002048,10.4246,11.1437,89.7368,""
4004,1.024e+06,1,64,1,-1,0.317,0.0007,0.0494,0.2829,0.003072,10.2655,11.0483,90.5117,""
4005,1.024e+06,1,64,1,-1,0.3095,0.0005,0.0482,0.3407,0.002048,10.3912,11.0694,90.3391,""
4006,1.024e+06,1,64,1,-1,0.3469,0.0005,0.0637,0.4085,0.003072,10.3161,11.0489,90.5067,""
4007,1.024e+06,1,64,1,-1,0.3188,0.0006,0.0649,0.3755,0.002048,10.3391,11.0318,90.647,""
4008,1.024e+06,1,64,1,-1,0.3059,0.0005,0.0474,0.288,0.003072,10.2339,11.0716,90.3212,""
4009,1.024e+06,1,64,1,-1,0.3629,0.0006,0.0652,0.3111,0.00304,10.347,10.9517,91.31,""
4010,1.024e+06,1,64,1,-1,0.3137,0.0004,0.0487,0.2774,0.002048,10.0987,10.9964,90.9389,""
4011,1.024e+06,1,64,1,-1,0.3446,0.0006,0.0652,0.3719,0.002048,10.3379,11.0268,90.6881,""
4012,1.024e+06,1,64,1,-1,0.3699,0.0005,0.0653,0.3837,0.003072,10.1584,11.0177,90.763,""
4013,1.024e+06,1,64,1,-1,0.3515,0.0006,0.0828,0.362,0.002048,10.2961,11.1321,89.8303,""
4014,1.024e+06,1,64,1,-1,0.3254,0.0006,0.0512,0.3172,0.003072,10.0465,11.251,88.881,""
4015,1.024e+06,1,64,1,-1,0.3275,0.0005,0.0473,0.2582,0.002048,10.203,11.0836,90.2234,""
4016,1.024e+06,1,64,1,-1,0.3678,0.0006,0.0658,0.3479,0.003072,10.3286,10.9813,91.0639,""
4017,1.024e+06,1,64,1,-1,0.3003,0.0005,0.0483,0.2876,0.003008,10.1857,11.0324,90.6421,""
4018,1.024e+06,1,64,1,-1,0.3305,0.0003,0.0489,0.2725,0.003072,10.4077,11.0386,90.5912,""
4019,1.024e+06,1,64,1,-1,0.3938,0.0005,0.0624,0.343,0.003072,10.1646,10.9942,90.9571,""
4020,1.024e+06,1,64,1,-1,0.3213,0.0005,0.047,0.3178,0.003072,10.2959,10.9754,91.1129,""
4021,1.024e+06,1,64,1,-1,0.3514,0.0006,0.0644,0.411,0.003072,10.3377,10.9981,90.9248,""
4022,1.024e+06,1,64,1,-1,0.315,0.0004,0.0483,0.3133,0.002048,10.3356,11.0369,90.6052,""
4023,1.024e+06,1,64,1,-1,0.3771,0.0005,0.0469,0.2969,0.002048,10.2911,11.0519,90.4822,""
4024,1.024e+06,1,64,1,-1,0.3724,0.0005,0.0651,0.3087,0.003072,10.2783,10.9639,91.2084,""
4025,1.024e+06,1,64,1,-1,0.3152,0.0004,0.0486,0.2572,0.002048,10.6574,11.3317,88.248,""
4026,1.024e+06,1,64,1,-1,0.3211,0.0005,0.0658,0.2949,0.003072,10.2458,10.9858,91.0266,""
4027,1.024e+06,1,64,1,-1,0.3836,0.0004,0.0492,0.2804,0.002048,10.4097,11.0081,90.8422,""
4028,1.024e+06,1,64,1,-1,0.3786,0.0005,0.0507,0.3151,0.003072,10.3329,10.9805,91.0705,""
4029,1.024e+06,1,64,1,-1,0.2978,0.0005,0.0494,0.2836,0.00304,10.2694,11.0232,90.7178,""
4030,1.024e+06,1,64,1,-1,0.3471,0.0006,0.0523,0.2788,0.002048,10.3923,11.0206,90.7392,""
4031,1.024e+06,1,64,1,-1,0.3449,0.0006,0.0791,0.3873,0.002048,10.3118,11.0766,90.2804,""
4032,1.024e+06,1,64,1,-1,0.3211,0.0005,0.0649,0.3201,0.003072,10.357,10.9952,90.9488,""
4033,1.024e+06,1,64,1,-1,0.3451,0.0007,0.0648,0.312,0.002048,10.3103,11.0615,90.4037,""
4034,1.024e+06,1,64,1,-1,0.399,0.0005,0.0676,0.3549,0.002048,10.1551,11.0188,90.754,""
4035,1.024e+06,1,64,1,-1,0.3062,0.0005,0.0473,0.2919,0.003072,10.2926,11.0107,90.8207,""
4036,1.024e+06,1,64,1,-1,0.3504,0.0005,0.0609,0.3278,0.003072,10.3065,11.0814,90.2413,""
4037,1.024e+06,1,64,1,-1,0.3052,0.0004,0.0462,0.2868,0.00304,10.3842,11.0773,90.2747,""
4038,1.024e+06,1,64,1,-1,0.3331,0.0006,0.0647,0.36,0.002048,10.2015,11.0046,90.8711,""
4039,1.024e+06,1,64,1,-1,0.3306,0.0005,0.0467,0.2901,0.002048,10.3465,11.0704,90.331,""
4040,1.024e+06,1,64,1,-1,0.3537,0.0005,0.0629,0.3639,0.003072,10.2458,11.0339,90.6298,""
4041,1.024e+06,1,64,1,-1,0.3086,0.0005,0.0487,0.3298,0.003072,10.3892,11.0395,90.5838,""
4042,1.024e+06,1,64,1,-1,0.3705,0.0005,0.0666,0.3714,0.003072,10.18,11.0315,90.6495,""
4043,1.024e+06,1,64,1,-1,0.3312,0.0005,0.0525,0.2909,0.003072,10.4424,11.0873,90.1933,""
4044,1.024e+06,1,64,1,-1,0.3457,0.0004,0.0507,0.3034,0.003072,10.2486,11.007,90.8513,""
4045,1.024e+06,1,64,1,-1,0.2871,0.0004,0.0494,0.2706,0.003072,10.146,11.0233,90.7169,""
4046,1.024e+06,1,64,1,-1,0.3736,0.0005,0.062,0.3565,0.002048,10.2601,11.0441,90.5461,""
4047,1.024e+06,1,64,1,-1,0.3359,0.0004,0.0645,0.3291,0.002048,10.5171,11.3713,87.9407,""
4048,1.024e+06,1,64,1,-1,0.3742,0.0006,0.0638,0.267,0.003072,10.3912,11.0359,90.6134,""
4049,1.024e+06,1,64,1,-1,0.356,0.0006,0.0734,0.4601,0.002048,10.2484,11.0381,90.5953,""
4050,1.024e+06,1,64,1,-1,0.3097,0.0005,0.0578,0.3397,0.003072,10.3607,11.0055,90.8637,""
4051,1.024e+06,1,64,1,-1,0.3216,0.0004,0.0479,0.3374,0.003072,10.2267,10.9941,90.9579,""
4052,1.024e+06,1,64,1,-1,0.3037,0.0005,0.0475,0.2901,0.003072,10.3199,11.1243,89.8933,""
4053,1.024e+06,1,64,1,-1,0.3171,0.0004,0.0501,0.3158,0.003072,10.2643,11.0419,90.5641,""
4054,1.024e+06,1,64,1,-1,0.3414,0.0005,0.0617,0.3388,0.003072,10.2532,11.0224,90.7243,""
4055,1.024e+06,1,64,1,-1,0.3356,0.0004,0.0504,0.3234,0.002048,10.1258,11.0102,90.8249,""
4056,1.024e+06,1,64,1,-1,0.3252,0.0003,0.049,0.2643,0.002976,10.2846,11.1111,90.0001,""
4057,1.024e+06,1,64,1,-1,0.375,0.0005,0.0629,0.2914,0.002048,10.2619,11.0496,90.501,""
4058,1.024e+06,1,64,1,-1,0.3115,0.0004,0.0493,0.2859,0.002048,10.1255,11.0088,90.8364,""
4059,1.024e+06,1,64,1,-1,0.3465,0.0004,0.0636,0.2973,0.003072,10.3396,11.0651,90.3742,""
4060,1.024e+06,1,64,1,-1,0.3348,0.0005,0.0469,0.278,0.003072,10.3516,10.9999,90.9099,""
4061,1.024e+06,1,64,1,-1,0.3629,0.0005,0.0664,0.3704,0.002048,10.2792,11.0824,90.2332,""
4062,1.024e+06,1,64,1,-1,0.3799,0.0005,0.0646,0.3386,0.003072,10.3304,10.9784,91.088,""
4063,1.024e+06,1,64,1,-1,0.3263,0.0005,0.0664,0.3486,0.003072,10.3894,11.0586,90.4274,""
4064,1.024e+06,1,64,1,-1,0.298,0.0006,0.052,0.2859,0.003072,10.2452,11.0145,90.7894,""
4065,1.024e+06,1,64,1,-1,0.3851,0.0005,0.067,0.3475,0.003072,10.2195,11.0902,90.1697,""
4066,1.024e+06,1,64,1,-1,0.3302,0.0006,0.0665,0.3551,0.003072,10.4231,11.1843,89.411,""
4067,1.024e+06,1,64,1,-1,0.3397,0.0005,0.055,0.2797,0.003008,10.2095,11.0464,90.5272,""
4068,1.024e+06,1,64,1,-1,0.3351,0.0005,0.0632,0.3828,0.003072,10.3455,10.9901,90.991,""
4069,1.024e+06,1,64,1,-1,0.3519,0.0005,0.061,0.2679,0.003072,10.2692,11.0703,90.3318,""
4070,1.024e+06,1,64,1,-1,0.346,0.0005,0.0469,0.3193,0.003072,10.2446,11.0397,90.5822,""
4071,1.024e+06,1,64,1,-1,0.3328,0.0004,0.0542,0.3266,0.00304,10.4236,11.0577,90.4347,""
4072,1.024e+06,1,64,1,-1,0.3426,0.0005,0.0706,0.4045,0.003072,10.2341,11.022,90.7276,""
4073,1.024e+06,1,64,1,-1,0.3138,0.0004,0.0496,0.3413,0.002048,10.3572,11.0481,90.5133,""
4074,1.024e+06,1,64,1,-1,0.34,0.0005,0.0695,0.407,0.003072,10.2583,11.0295,90.6659,""
4075,1.024e+06,1,64,1,-1,0.3528,0.0006,0.0617,0.3365,0.003072,10.3421,10.978,91.0913,""
4076,1.024e+06,1,64,1,-1,0.3574,0.0006,0.0678,0.3504,0.003072,10.1586,11.0257,90.6972,""
4077,1.024e+06,1,64,1,-1,0.3016,0.0005,0.0481,0.3122,0.002048,10.3144,11.071,90.3261,""
4078,1.024e+06,1,64,1,-1,0.3231,0.0004,0.0466,0.2764,0.003072,10.3794,11.0306,90.6569,""
4079,1.024e+06,1,64,1,-1,0.3288,0.0004,0.0496,0.282,0.002048,10.2112,11.0564,90.4454,""
4080,1.024e+06,1,64,1,-1,0.1633,0.0004,0.0519,0.3759,0.003072,10.2407,11.0327,90.6396,""
4081,1.024e+06,1,64,1,-1,0.3175,0.0005,0.0465,0.2839,0.003072,10.3667,11.043,90.5551,""
4082,1.024e+06,1,64,1,-1,0.343,0.0005,0.0624,0.3659,0.002048,10.2323,11.0437,90.5494,""
4083,1.024e+06,1,64,1,-1,0.3073,0.0005,0.0477,0.2705,0.003072,10.3663,10.9834,91.0465,""
4084,1.024e+06,1,64,1,-1,0.3402,0.0006,0.0647,0.3771,0.002048,10.257,11.0446,90.542,""
4085,1.024e+06,1,64,1,-1,0.3578,0.0005,0.0657,0.3678,0.003072,10.3356,11.0261,90.6939,""
4086,1.024e+06,1,64,1,-1,0.3033,0.0004,0.049,0.2814,0.003072,10.1673,10.9865,91.0208,""
4087,1.024e+06,1,64,1,-1,0.353,0.0003,0.0484,0.2752,0.002048,10.4331,11.1021,90.073,""
4088,1.024e+06,1,64,1,-1,0.3386,0.0004,0.0489,0.3477,0.002048,10.1878,10.995,90.9504,""
4089,1.024e+06,1,64,1,-1,0.3829,0.0005,0.0665,0.3803,0.003072,10.224,11.0179,90.7614,""
4090,1.024e+06,1,64,1,-1,0.3283,0.0006,0.0663,0.3654,0.003072,10.1664,11.0405,90.5756,""
4091,1.024e+06,1,64,1,-1,0.3487,0.0005,0.0662,0.3063,0.002048,10.381,11.0003,90.9066,""
4092,1.024e+06,1,64,1,-1,0.3224,0.0004,0.051,0.2988,0.003072,10.217,11.0512,90.4879,""
4093,1.024e+06,1,64,1,-1,0.2995,0.0005,0.0549,0.2795,0.003072,10.4143,11.0637,90.3857,""
4094,1.024e+06,1,64,1,-1,0.2812,0.0004,0.0463,0.2967,0.002048,10.2353,11.0544,90.4617,""
4095,1.024e+06,1,64,1,-1,0.3604,0.0007,0.0635,0.3494,0.003072,10.2938,11.0689,90.3432,""
4096,1.024e+06,1,64,1,-1,0.3376,0.0005,0.0612,0.3928,0.003072,10.2856,11.0087,90.8372,""
4097,1.024e+06,1,64,1,-1,0.3174,0.0007,0.0611,0.3255,0.003072,10.2573,11.0546,90.4601,""
4098,1.024e+06,1,64,1,-1,0.3424,0.0007,0.064,0.3664,0.00304,10.2582,10.9878,91.01,""
4099,1.024e+06,1,64,1,-1,0.3002,0.0005,0.0479,0.3108,0.003072,10.4598,11.0699,90.3351,""
4100,1.024e+06,1,64,1,-1,0.3641,0.0006,0.068,0.4778,0.002048,10.0859,11.1486,89.6974,""
4101,1.024e+06,1,64,1,-1,0.3189,0.0005,0.047,0.2624,0.003072,10.2121,11.0344,90.6257,""
4102,1.024e+06,1,64,1,-1,0.3277,0.0004,0.0475,0.303,0.003072,10.3474,11.0305,90.6577,""
4103,1.024e+06,1,64,1,-1,0.3293,0.0005,0.0494,0.3048,0.002048,10.2562,11.0158,90.7787,""
4104,1.024e+06,1,64,1,-1,0.3255,0.0007,0.066,0.3696,0.003072,10.3473,11.0263,90.6923,""
4105,1.024e+06,1,64,1,-1,0.3174,0.0005,0.0482,0.3385,0.003072,10.3232,11.0967,90.1169,""
4106,1.024e+06,1,64,1,-1,0.3574,0.0005,0.049,0.3055,0.002048,10.1578,11.0416,90.5666,""
4107,1.024e+06,1,64,1,-1,0.3584,0.0007,0.0648,0.3916,0.002976,10.2572,11.007,90.8513,""
4108,1.024e+06,1,64,1,-1,0.3117,0.0003,0.0488,0.2724,0.002912,10.3393,11.0817,90.2389,""
4109,1.024e+06,1,64,1,-1,0.3223,0.0005,0.0482,0.3199,0.002048,10.3825,11.0581,90.4314,""
4110,1.024e+06,1,64,1,-1,0.3204,0.0004,0.0473,0.3096,0.003072,10.4665,11.0515,90.4855,""
4111,1.024e+06,1,64,1,-1,0.3353,0.0005,0.0619,0.3423,0.003072,10.4109,11.0524,90.4781,""
4112,1.024e+06,1,64,1,-1,0.3198,0.0004,0.0507,0.2814,0.002048,9.8079,11.0128,90.8034,""
4113,1.024e+06,1,64,1,-1,0.3688,0.0005,0.0629,0.3071,0.003072,10.3314,11.0145,90.7894,""
4114,1.024e+06,1,64,1,-1,0.3659,0.0006,0.0677,0.3592,0.003072,10.1862,10.9889,91.0009,""
4115,1.024e+06,1,64,1,-1,0.3782,0.0005,0.0665,0.3202,0.002048,10.2881,11.0131,90.801,""
4116,1.024e+06,1,64,1,-1,0.3547,0.0005,0.0507,0.2711,0.003072,10.3599,11.0175,90.7647,""
4117,1.024e+06,1,64,1,-1,0.343,0.0006,0.0657,0.3751,0.002048,10.354,11.0269,90.6873,""
4118,1.024e+06,1,64,1,-1,0.3267,0.0005,0.0487,0.2594,0.003008,10.2288,11.0123,90.8076,""
4119,1.024e+06,1,64,1,-1,0.3663,0.0005,0.0517,0.2877,0.004096,10.2403,11.0233,90.7169,""
4120,1.024e+06,1,64,1,-1,0.3718,0.0006,0.0603,0.4205,0.003072,10.239,11.0032,90.8827,""
4121,1.024e+06,1,64,1,-1,0.3015,0.0005,0.0489,0.3608,0.002048,10.4043,11.0567,90.4429,""
4122,1.024e+06,1,64,1,-1,0.3432,0.0005,0.0482,0.2942,0.003072,10.3703,10.9936,90.962,""
4123,1.024e+06,1,64,1,-1,0.3131,0.0005,0.049,0.2656,0.003072,10.2517,11.0343,90.6265,""
4124,1.024e+06,1,64,1,-1,0.347,0.0006,0.0631,0.384,0.002048,10.1686,10.983,91.0498,""
4125,1.024e+06,1,64,1,-1,0.3587,0.0006,0.0486,0.3117,0.003072,10.2876,10.9759,91.1087,""
4126,1.024e+06,1,64,1,-1,0.3415,0.0004,0.0494,0.298,0.002048,10.3204,10.9898,90.9935,""
4127,1.024e+06,1,64,1,-1,0.3297,0.0005,0.0483,0.2786,0.002048,10.3094,11.0409,90.5723,""
4128,1.024e+06,1,64,1,-1,0.3083,0.0006,0.0469,0.3337,0.003072,10.2033,10.9823,91.0556,""
4129,1.024e+06,1,64,1,-1,0.3027,0.0006,0.0498,0.3239,0.002048,10.3595,11.06,90.4159,""
4130,1.024e+06,1,64,1,-1,0.2893,0.0004,0.048,0.275,0.003072,10.3201,11.0483,90.5117,""
4131,1.024e+06,1,64,1,-1,0.3191,0.0005,0.0476,0.2797,0.002048,10.4332,11.0779,90.2698,""
4132,1.024e+06,1,64,1,-1,0.3215,0.0006,0.0469,0.2653,0.003072,10.3899,11.0292,90.6684,""
4133,1.024e+06,1,64,1,-1,0.3466,0.0006,0.0608,0.2581,0.002048,10.2985,11.0834,90.225,""
4134,1.024e+06,1,64,1,-1,0.3975,0.0005,0.0606,0.2964,0.003072,10.2536,11.0493,90.5035,""
4135,1.024e+06,1,64,1,-1,0.3094,0.0005,0.049,0.3102,0.003072,10.254,11.0232,90.7178,""
4136,1.024e+06,1,64,1,-1,0.3659,0.0004,0.0478,0.266,0.002048,10.425,11.0723,90.3155,""
4137,1.024e+06,1,64,1,-1,0.2983,0.0005,0.0486,0.323,0.003072,10.2993,11.0367,90.6068,""
4138,1.024e+06,1,64,1,-1,0.3412,0.0005,0.0658,0.3788,0.003072,10.453,11.0805,90.2486,""
4139,1.024e+06,1,64,1,-1,0.3331,0.0004,0.0472,0.3091,0.002048,10.3011,11.0335,90.6331,""
4140,1.024e+06,1,64,1,-1,0.3476,0.0006,0.0654,0.3798,0.003072,10.2508,11.0441,90.5461,""
4141,1.024e+06,1,64,1,-1,0.3811,0.0006,0.0615,0.37,0.003072,10.2087,10.978,91.0913,""
4142,1.024e+06,1,64,1,-1,0.3636,0.0005,0.0587,0.3402,0.003072,10.2525,11.0383,90.5937,""
4143,1.024e+06,1,64,1,-1,0.3268,0.0006,0.0648,0.3577,0.003072,10.3199,11.0352,90.6191,""
4144,1.024e+06,1,64,1,-1,0.3108,0.0005,0.0485,0.2658,0.003072,10.1309,10.9852,91.0316,""
4145,1.024e+06,1,64,1,-1,0.296,0.0005,0.0497,0.2808,0.003072,10.301,11.167,89.5496,""
4146,1.024e+06,1,64,1,-1,0.3242,0.0005,0.049,0.2627,0.003072,10.2354,11.0331,90.6364,""
4147,1.024e+06,1,64,1,-1,0.3598,0.0004,0.0509,0.3461,0.002048,10.2256,11.1988,89.2953,""
4148,1.024e+06,1,64,1,-1,0.2937,0.0004,0.0488,0.2735,0.002048,10.3297,10.9833,91.0473,""
4149,1.024e+06,1,64,1,-1,0.3673,0.0003,0.0493,0.2606,0.003072,10.2026,11.0075,90.8471,""
4150,1.024e+06,1,64,1,-1,0.3621,0.0006,0.1303,0.3655,0.003072,10.2989,10.9935,90.9628,""
4151,1.024e+06,1,64,1,-1,0.308,0.0006,0.048,0.2753,0.002048,10.0786,10.9959,90.943,""
4152,1.024e+06,1,64,1,-1,0.3467,0.0006,0.067,0.3309,0.003072,10.2859,11.0191,90.7515,""
4153,1.024e+06,1,64,1,-1,0.3554,0.0005,0.0609,0.2868,0.003072,10.2679,11.0806,90.2478,""
4154,1.024e+06,1,64,1,-1,0.3062,0.0005,0.0472,0.2653,0.002048,10.3393,11.0151,90.7845,""
4155,1.024e+06,1,64,1,-1,0.3471,0.0006,0.0658,0.3932,0.003072,10.2199,11.0254,90.6997,""
4156,1.024e+06,1,64,1,-1,0.336,0.0006,0.0647,0.3112,0.003072,10.3185,11.0177,90.763,""
4157,1.024e+06,1,64,1,-1,0.3339,0.0004,0.0477,0.2654,0.002048,10.3015,11.0135,90.7977,""
4158,1.024e+06,1,64,1,-1,0.3334,0.0005,0.0462,0.3263,0.003072,10.2766,10.9846,91.0365,""
4159,1.024e+06,1,64,1,-1,0.3295,0.0004,0.0475,0.2937,0.003072,10.0431,11.0233,90.7169,""
4160,1.024e+06,1,64,1,-1,0.3291,0.0004,0.0478,0.3234,0.003072,10.3218,11.0473,90.5199,""
4161,1.024e+06,1,64,1,-1,0.358,0.0005,0.052,0.2701,0.003072,10.3526,11.0398,90.5814,""
4162,1.024e+06,1,64,1,-1,0.3519,0.0005,0.0603,0.3341,0.003072,10.1976,11.0568,90.4421,""
4163,1.024e+06,1,64,1,-1,0.3128,0.0005,0.051,0.2729,0.003072,10.3822,11.0249,90.7038,""
4164,1.024e+06,1,64,1,-1,0.3673,0.0004,0.046,0.332,0.003072,10.3861,10.9885,91.0042,""
4165,1.024e+06,1,64,1,-1,0.3557,0.0006,0.0498,0.306,0.003008,10.2124,11.0187,90.7548,""
4166,1.024e+06,1,64,1,-1,0.3256,0.0008,0.0656,0.3422,0.002048,10.3036,10.9907,90.986,""
4167,1.024e+06,1,64,1,-1,0.3417,0.0006,0.0648,0.3632,0.003072,10.1489,11.0146,90.7886,""
4168,1.024e+06,1,64,1,-1,0.3215,0.0004,0.0478,0.3119,0.003072,10.33,10.9851,91.0324,""
4169,1.024e+06,1,64,1,-1,0.36,0.0005,0.0678,0.4018,0.003008,10.2619,11.0501,90.4969,""
4170,1.024e+06,1,64,1,-1,0.3166,0.0005,0.0473,0.2762,0.003072,10.3603,11.066,90.3669,""
4171,1.024e+06,1,64,1,-1,0.3907,0.0005,0.0576,0.351,0.002048,10.1706,11.2838,88.6226,""
4172,1.024e+06,1,64,1,-1,0.3248,0.0004,0.0497,0.281,0.002048,10.1771,11.0193,90.7499,""
4173,1.024e+06,1,64,1,-1,0.3261,0.0005,0.0483,0.266,0.003072,10.2269,11.0701,90.3334,""
4174,1.024e+06,1,64,1,-1,0.3306,0.0005,0.0466,0.3103,0.003072,10.3145,11.0238,90.7128,""
4175,1.024e+06,1,64,1,-1,0.3509,0.0005,0.0591,0.3441,0.003072,10.2213,11.0022,90.8909,""
4176,1.024e+06,1,64,1,-1,0.3113,0.0004,0.0491,0.2861,0.002048,10.3793,11.1159,89.9612,""
4177,1.024e+06,1,64,1,-1,0.3289,0.0004,0.0472,0.2972,0.003008,10.3728,11.0756,90.2886,""
4178,1.024e+06,1,64,1,-1,0.3093,0.0007,0.0499,0.3616,0.002048,10.2624,11.0556,90.4519,""
4179,1.024e+06,1,64,1,-1,0.3573,0.0006,0.0658,0.3235,0.003072,10.1973,11.0925,90.151,""
4180,1.024e+06,1,64,1,-1,0.322,0.0004,0.0477,0.2678,0.003072,10.2213,10.9907,90.986,""
4181,1.024e+06,1,64,1,-1,0.3585,0.0007,0.067,0.3214,0.002048,10.366,11.1124,89.9896,""
4182,1.024e+06,1,64,1,-1,0.3549,0.0006,0.0526,0.3315,0.003072,10.2381,11.2288,89.0567,""
